"category","internationalTitle","localTitle","isNewEntry","isPromoted","openingHours","holiday","price","maxPrice","minPrice","address","url","telephone","properties","rating","ammenityScore","ammenityDescription","latitude","longitude","mapUri"
"French","Le Bouton","ル ブトン","False","False","Dinner = 18:00-24:00 L.O.23:00","Closed Sunday and 1st & 3rd Monday of the month","Dinner = ¥4,000-6,000","6000","4000","2-15-1 Nishiazabu, Minato-ku, Tokyo","http://www.lebouton.jp/","03-3797-3837","Completely no smoking area, Counter restaurant, Reservation required, Late dining","Bib Gourmand","1","Quiet comfortable","35.66167849","139.7209561","https://maps.google.com/maps?q=35.66167849%2C139.7209561%282-15-1%20Nishiazabu%2C%20Minato-ku%2C%20Tokyo%29&ll=35.66167849%2c139.7209561&hl=en"
"French","Le Moment","ル モマン","False","False","Lunch = 11:30-13:30 (L.O.)Dinner = 18:00-21:00 (L.O.)","Closed Thursday except Public Holidays","Lunch = ¥4,500-10,000Dinner = ¥8,000-18,000","18000","4500","1-34-14 Kakinokizaka, Meguro-ku, Tokyo","https://www.le-moment.jp/","03-6421-3839","Completely no smoking area, Private room with maximum capacity 6, Reservation required, Open Sunday","one star","1","Quiet comfortable","35.62145519","139.6740162","https://maps.google.com/maps?q=35.62145519%2C139.6740162%281-34-14%20Kakinokizaka%2C%20Meguro-ku%2C%20Tokyo%29&ll=35.62145519%2c139.6740162&hl=en"
"Sushi","Higashiazabu Amamoto","東麻布 天本","False","False","Dinner = 18:00-23:30","Closed Sunday","Dinner = ¥31,000","31000","31000","1-7-9 Higashiazabu, Minato-ku, Tokyo","http://higashiazabuamamoto.com/","None","Completely no smoking area, Counter restaurant, Reservation required, Interesting sake list","two stars","2.5","Comfortable (more pleasant if in red)","35.65731","139.743447","https://maps.google.com/maps?q=35.65731%2C139.743447%281-7-9%20Higashiazabu%2C%20Minato-ku%2C%20Tokyo%29&ll=35.65731%2c139.743447&hl=en"
"French","Aminima","アミニマ","False","False","Lunch = Saturday 12:00-15:00 L.O.14:00Dinner = 17:00-23:00 L.O.22:30","Closed Sunday","Lunch = ¥2,500Dinner = ¥3,500-5,000","5000","2500","2-5-6 Jingumae, Shibuya-ku, Tokyo","http://www.aminima.jp/","03-6804-2846","Cash only at lunch, Completely no smoking area, Reservation required, Late dining, Interesting wine list","Bib Gourmand","1","Quiet comfortable","35.672485","139.71314","https://maps.google.com/maps?q=35.672485%2C139.71314%282-5-6%20Jingumae%2C%20Shibuya-ku%2C%20Tokyo%29&ll=35.672485%2c139.71314&hl=en"
"Sushi","Sushi Arai","鮨 あらい","False","False","Lunch = 12:00-14:00Dinner = 17:30-23:00","Closed Wednesday and Public Holiday Mondays","Lunch = ¥17,000-33,000Dinner = ¥33,000","33000","17000","B1F, Ruan Bldg, 8-10-2 Ginza, Chuo-ku, Tokyo","null","03-6264-5855","Completely no smoking area, Private room with maximum capacity 7, Counter restaurant, Reservation required, Open Sunday, Late dining","one star","1","Quiet comfortable","35.66806172","139.7627245","https://maps.google.com/maps?q=35.66806172%2C139.7627245%28B1F%2C%20Ruan%20Bldg%2C%208-10-2%20Ginza%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.66806172%2c139.7627245&hl=en"
"Chinese","Kohakukyu (Amber Palace)","琥珀宮","False","False","Lunch = 11:30-14:30 (L.O.)Dinner = 17:30-21:30 (L.O.)","null","Lunch = ¥4,000-33,000Dinner = ¥8,000-33,000","33000","4000","5F, Palace Hotel, 1-1-1 Marunouchi, Chiyoda-ku","http://www.palacehoteltokyo.com/","03-5221-7788","Wheelchair access, No smoking area, Car park, Private room with maximum capacity 36, Reservation required, Open Sunday, Interesting wine list","one star","3","Very comfortable","35.68524207","139.7616836","https://maps.google.com/maps?q=35.68524207%2C139.7616836%285F%2C%20Palace%20Hotel%2C%201-1-1%20Marunouchi%2C%20Chiyoda-ku%29&ll=35.68524207%2c139.7616836&hl=en"
"Ramen","Ramen Ichifuku","らぁめん 一福","False","False","Lunch = 11:30-14:30 or when the day’s stock runs out","Closed Monday (unless Public Holiday, then Tuesday) and 2nd & 4th Tuesday of the month","Lunch = Under ¥1,500","1500","1500","1F, Koizumi Bldg, 2-17-14 Hommachi, Shibuya-ku, Tokyo","null","03-5388-9333","Lunch and/or dinner for ¥1,500 and less, Cash only, Completely no smoking area, Reservation not accepted, Open Sunday","Bib Gourmand","0","Simple","35.68304067","139.6808582","https://maps.google.com/maps?q=35.68304067%2C139.6808582%281F%2C%20Koizumi%20Bldg%2C%202-17-14%20Hommachi%2C%20Shibuya-ku%2C%20Tokyo%29&ll=35.68304067%2c139.6808582&hl=en"
"Sushi","Ginza Iwa","銀座 いわ","False","False","Lunch = 12:00-14:00Sunday & Public Holidays 12:00-20:00Dinner = 18:00-22:00","Closed Monday","Lunch = ¥9,000-27,000Dinner = ¥27,000-33,000","33000","9000","1F, Miura Bldg, 8-4-4 Ginza, Chuo-ku","https://www.tablecheck.com/ja/shops/ginza-iwa/reserve","03-3572-0955","Completely no smoking area, Counter restaurant, Reservation required, Open Sunday","one star","1","Quiet comfortable","35.66934352","139.7603039","https://maps.google.com/maps?q=35.66934352%2C139.7603039%281F%2C%20Miura%20Bldg%2C%208-4-4%20Ginza%2C%20Chuo-ku%29&ll=35.66934352%2c139.7603039&hl=en"
"Spanish","Estación","エスタシオン","False","False","Dinner = 18:00-24:00 L.O.23:30","Closed Sunday","Dinner = ¥5,000-6,000","6000","5000","1F, Casa Piccola Kagurazaka, 3-6 Kagurazaka, Shinjuku-ku, Tokyo","null","03-5225-3808","Completely no smoking area, Reservation required, Late dining","Bib Gourmand","1","Quiet comfortable","35.70073412","139.7406406","https://maps.google.com/maps?q=35.70073412%2C139.7406406%281F%2C%20Casa%20Piccola%20Kagurazaka%2C%203-6%20Kagurazaka%2C%20Shinjuku-ku%2C%20Tokyo%29&ll=35.70073412%2c139.7406406&hl=en"
"French","L'Orgueil","オルグイユ","False","False","Lunch = 12:00-15:30 L.O.13:00Dinner = 18:00-23:00 L.O.19:30","null","Lunch = ¥8,500Dinner = ¥13,000","13000","8500","2F, Oriental Minamiaoyama, 4-3-23 Minamiaoyama, Minato-ku, Tokyo","http://www.orgueil.net/","03-6804-5942","Completely no smoking area, Reservation required, Open Sunday, Interesting wine list","one star","2","Comfortable","35.66608713","139.7202641","https://maps.google.com/maps?q=35.66608713%2C139.7202641%282F%2C%20Oriental%20Minamiaoyama%2C%204-3-23%20Minamiaoyama%2C%20Minato-ku%2C%20Tokyo%29&ll=35.66608713%2c139.7202641&hl=en"
"Udon","Kagawa Ippuku","香川 一福","False","False","Lunch/ Dinner = 11:00-19:00 or when the day’s stock runs out","Closed 1st Monday and Sunday","Lunch/Dinner = Under ¥1,500","1500","1500","1F, Tokyo Royal Plaza, 1-18-11 Uchikanda, Chiyoda-ku, Tokyo","null","03-5577-3644","Lunch and/or dinner for ¥1,500 and less, Cash only, Completely no smoking area, Reservation not accepted","Bib Gourmand","0","Simple","35.69189147","139.7672809","https://maps.google.com/maps?q=35.69189147%2C139.7672809%281F%2C%20Tokyo%20Royal%20Plaza%2C%201-18-11%20Uchikanda%2C%20Chiyoda-ku%2C%20Tokyo%29&ll=35.69189147%2c139.7672809&hl=en"
"Yakitori","Yakitori Kato","焼鳥 嘉とう","False","False","Dinner = 18:00-23:00 L.O.22:30","Closed Sunday and 3rd Monday of the month","Dinner = ¥4,000-6,000","6000","4000","2F, Toyoda Bldg, 3-3-2 Mita, Minato-ku, Tokyo","null","03-6722-0977","Completely no smoking area, Counter restaurant, Reservation required, Late dining, Interesting wine list","Bib Gourmand","1","Quiet comfortable","35.64735067","139.7436032","https://maps.google.com/maps?q=35.64735067%2C139.7436032%282F%2C%20Toyoda%20Bldg%2C%203-3-2%20Mita%2C%20Minato-ku%2C%20Tokyo%29&ll=35.64735067%2c139.7436032&hl=en"
"Soba","Hamacho Kaneko","浜町 かねこ","False","False","Lunch = Tuesday-Friday 11:30-14:00 (L.O.)Saturday 11:30-14:30 (L.O.)Dinner = Monday-Friday　17:30-21:00 (L.O.)","Closed Sunday and Public Holidays","Lunch = ¥1,000-4,000Dinner = ¥1,000-4,000","4000","1000","3-7-3 Nihombashi-hamacho, Chuo-ku, Tokyo","null","03-4291-3303","Lunch and/or dinner for ¥1,500 and less, Cash only, Completely no smoking area, Private room with maximum capacity 6","Bib Gourmand","1","Quiet comfortable","35.68408746","139.7882614","https://maps.google.com/maps?q=35.68408746%2C139.7882614%283-7-3%20Nihombashi-hamacho%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.68408746%2c139.7882614&hl=en"
"Oden","Shimbashi Kamata","新橋 かま田","False","False","Dinner = 17:00-23:30 L.O.23:00","Closed Sunday and Public Holidays","Dinner = ¥3,000-5,000","5000","3000","2-11-5 Shimbashi, Minato-ku, Tokyo","null","03-3502-5133","Cash only, Completely no smoking area, Counter restaurant, Reservation required, Late dining","Bib Gourmand","0","Simple","35.66699488","139.7554147","https://maps.google.com/maps?q=35.66699488%2C139.7554147%282-11-5%20Shimbashi%2C%20Minato-ku%2C%20Tokyo%29&ll=35.66699488%2c139.7554147&hl=en"
"Izakaya","Kisaiya Hide","季彩や ひで","False","False","Dinner = 17:30-23:00 L.O.22:30","Closed Sunday","Dinner = ¥5,000-9,000","9000","5000","6-23 Kagurazaka, Shinjuku-ku, Tokyo","null","03-6265-3778","Completely no smoking area, Reservation required, Late dining","Bib Gourmand","2","Comfortable","35.70368079","139.7369998","https://maps.google.com/maps?q=35.70368079%2C139.7369998%286-23%20Kagurazaka%2C%20Shinjuku-ku%2C%20Tokyo%29&ll=35.70368079%2c139.7369998&hl=en"
"Soba","Sobakokoro Kyoshin","そばこころ 蕎心","False","False","Lunch = 11:00-15:00 L.O.14:30 or when the day’s stock runs outDinner = Monday, Tuesday, and weekends 17:30-21:00 (L.O.) or when the day’s stock runs out.","Closed Thursday except Public Holidays","Lunch = ¥1,000-2,000Dinner = ¥1,000-4,000","4000","1000","2-11-10 Nezu, Bunkyo-ku","null","03-5842-1433","Lunch and/or dinner for ¥1,500 and less, Cash only, Completely no smoking area, Open Sunday","Bib Gourmand","1","Quiet comfortable","35.716948","139.76656","https://maps.google.com/maps?q=35.716948%2C139.76656%282-11-10%20Nezu%2C%20Bunkyo-ku%29&ll=35.716948%2c139.76656&hl=en"
"French","Craftale","クラフタル","False","False","Lunch = 11:30-12:30 (L.O.)Dinner = 18:00-20:00 (L.O.)","Closed Tuesday and Wednesday","Lunch = ¥8,500Dinner = ¥12,000","12000","8500","2F, Ambidex Bldg, 1-16-11 Aobadai, Meguro-ku, Tokyo","https://www.craftale-tokyo.com/","03-6277-5813","Completely no smoking area, Reservation required, Open Sunday, Interesting wine list","one star","2","Comfortable","35.64735773","139.6964831","https://maps.google.com/maps?q=35.64735773%2C139.6964831%282F%2C%20Ambidex%20Bldg%2C%201-16-11%20Aobadai%2C%20Meguro-ku%2C%20Tokyo%29&ll=35.64735773%2c139.6964831&hl=en"
"Sushi","Kurosaki","くろ﨑","False","False","Dinner = 18:00-20:30, 21:00-23:30Sunday & Public Holidays 17:00-19:30, 20:00-22:30","Closed Wednesday","Dinner = ¥27,000","27000","27000","1-5-9 Shibuya, Shibuya-ku, Tokyo","null","03-6427-7189","Completely no smoking area, Private room with maximum capacity 6, Counter restaurant, Reservation required, Open Sunday, Interesting sake list","one star","1.5","Quiet comfortable (more pleasant if in red)","35.6610227","139.7056895","https://maps.google.com/maps?q=35.6610227%2C139.7056895%281-5-9%20Shibuya%2C%20Shibuya-ku%2C%20Tokyo%29&ll=35.6610227%2c139.7056895&hl=en"
"Unagi","Komatsu","小満津","False","False","Lunch = 11:30-14:00Dinner = 17:00-21:00 L.O.20:00","Closed Monday (unless Public Holiday, then Tuesday) and 2nd Tuesday","Lunch = ¥5,000-8,000Dinner = ¥5,000-8,000","8000","5000","3-62-3 Wada, Suginami-ku, Tokyo","https://www.unagi-komatsu.com/","080-8734-1091","Cash only, Completely no smoking area, Reservation required, Open Sunday","Bib Gourmand","1","Quiet comfortable","35.69738953","139.6614293","https://maps.google.com/maps?q=35.69738953%2C139.6614293%283-62-3%20Wada%2C%20Suginami-ku%2C%20Tokyo%29&ll=35.69738953%2c139.6614293&hl=en"
"Udon","Sanukiya","さぬきや","False","False","Dinner = 18:00-23:00 L.O.22:30","Closed Sunday","Dinner = ¥3,000-8,000","8000","3000","4-38-7 Koenjiminami, Suginami-ku, Tokyo","http://www.koenji-sanukiya.com/","03-3314-4488","No smoking area, Private room with maximum capacity 6, Counter restaurant, Reservation required, Late dining, Interesting sake list","Bib Gourmand","1","Quiet comfortable","35.70445658","139.6545663","https://maps.google.com/maps?q=35.70445658%2C139.6545663%284-38-7%20Koenjiminami%2C%20Suginami-ku%2C%20Tokyo%29&ll=35.70445658%2c139.6545663&hl=en"
"French","Ciel et Sol","シエル エ ソル","False","False","Lunch = Wednesday-Sunday 12:00-13:30 (L.O.)Dinner = 18:00-20:30 (L.O.)","Closed Monday","Lunch = ¥4,000-11,000Dinner = ¥8,000-18,000","18000","4000","2F, Tokinomori, 5-17-10 Shirokanedai, Minato-ku, Tokyo","http://www.tokinomori-nara.jp/","03-6721-7110","Completely no smoking area, Reservation required, Open Sunday","one star","2","Comfortable","35.63756434","139.723113","https://maps.google.com/maps?q=35.63756434%2C139.723113%282F%2C%20Tokinomori%2C%205-17-10%20Shirokanedai%2C%20Minato-ku%2C%20Tokyo%29&ll=35.63756434%2c139.723113&hl=en"
"Sushi","Asagaya Juzo","阿佐ヶ谷 じゅうぞう","False","False","Dinner = 18:00-23:00 (L.O.) or when the day’s stock runs out","Closed Monday","Dinner = ¥5,000-8,000","8000","5000","2-4-2 Asagayakita, Suginami-ku, Tokyo","http://jyuzo.jp/","03-5356-7166","Completely no smoking area, Counter restaurant, Reservation required, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.7050071","139.6335833","https://maps.google.com/maps?q=35.7050071%2C139.6335833%282-4-2%20Asagayakita%2C%20Suginami-ku%2C%20Tokyo%29&ll=35.7050071%2c139.6335833&hl=en"
"Yoshoku","Mejiro Shunkotei","目白 旬香亭","False","False","Lunch = 11:00-15:00 L.O.14:00Dinner = 17:00-23:00 L.O.22:00Sunday & Public Holidays 17:00-22:00 L.O.21:30","Closed Monday except Public Holidays","Lunch = ¥1,500-6,000Dinner = ¥3,000-9,000","9000","1500","2F, Trad Mejiro, 2-39-1 Mejiro, Toshima-ku, Tokyo","http://www.shunkoutei.com/mejiro/","03-5927-1606","Wheelchair access, Completely no smoking area, Reservation required, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.72151643","139.7073618","https://maps.google.com/maps?q=35.72151643%2C139.7073618%282F%2C%20Trad%20Mejiro%2C%202-39-1%20Mejiro%2C%20Toshima-ku%2C%20Tokyo%29&ll=35.72151643%2c139.7073618&hl=en"
"Japanese","Nogizaka Shin","乃木坂 しん","False","False","Lunch = 12:00-13:30 (L.O.)Dinner = 18:00-21:30 (L.O.)","null","Lunch = ¥8,500-16,000Dinner = ¥16,000-33,000","33000","8500","8-11-19 Akasaka, Minato-ku, Tokyo","http://www.nogi-s.com/","03-6721-0086","Completely no smoking area, Private room with maximum capacity 8, Counter restaurant, Reservation required, Open Sunday, Interesting wine list","one star","2.5","Comfortable (more pleasant if in red)","35.66845917","139.7290576","https://maps.google.com/maps?q=35.66845917%2C139.7290576%288-11-19%20Akasaka%2C%20Minato-ku%2C%20Tokyo%29&ll=35.66845917%2c139.7290576&hl=en"
"Sushi","Nihombashi-kakigaracho Sugita","日本橋蛎殻町 すぎた","False","False","Lunch = Sunday 12:00-14:30 (L.O.)Dinner = 17:30-20:00, 20:30-23:00Sunday 17:30-19:30, 20:00-22:30","Closed Monday","Lunch = ¥30,000Dinner = ¥30,000","30000","30000","B1F, View Heights Nihombashi, 1-33-6 Nihombashi-kakigaracho, Chuo-ku, Tokyo","null","03-3669-3855","Completely no smoking area, Private room with maximum capacity 4, Counter restaurant, Reservation required, Open Sunday, Interesting sake list","one star","2","Comfortable","35.68193409","139.7849134","https://maps.google.com/maps?q=35.68193409%2C139.7849134%28B1F%2C%20View%20Heights%20Nihombashi%2C%201-33-6%20Nihombashi-kakigaracho%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.68193409%2c139.7849134&hl=en"
"Ramen","Ramen Sugimoto","らぁ麺 すぎ本","False","False","Lunch = 11:30-15:00 or when the day’s stock runs outDinner = Wednesday-Sunday 18:00-21:00 or when the day’s stock runs out","Closed Tuesday (unless Public Holiday, then Wednesday)","Lunch = Under ¥1,500Dinner = Under ¥1,500","1500","1500","4-2-3 Saginomiya, Nakano-ku, Tokyo","null","03-5356-6996","Lunch and/or dinner for ¥1,500 and less, Cash only, Completely no smoking area, Reservation not accepted, Open Sunday","Bib Gourmand","0","Simple","35.72308932","139.6376647","https://maps.google.com/maps?q=35.72308932%2C139.6376647%284-2-3%20Saginomiya%2C%20Nakano-ku%2C%20Tokyo%29&ll=35.72308932%2c139.6376647&hl=en"
"Innovative","Sublime","スブリム","False","False","Lunch = 12:00-13:00 (L.O.)Dinner = 18:00-20:00 (L.O.)Sunday 18:00-19:30 (L.O.)","Closed Monday","Lunch = ¥5,500-15,000Dinner = ¥15,000","15000","5500","1F, Annex Azabujuban, 3-3-9 Higashiazabu, Minato-ku, Tokyo","http://www.sublime.tokyo/","03-5570-9888","Completely no smoking area, Private room with maximum capacity 6, Reservation required, Open Sunday, Interesting wine list","one star","2","Comfortable","35.65703818","139.7388439","https://maps.google.com/maps?q=35.65703818%2C139.7388439%281F%2C%20Annex%20Azabujuban%2C%203-3-9%20Higashiazabu%2C%20Minato-ku%2C%20Tokyo%29&ll=35.65703818%2c139.7388439&hl=en"
"Yakitori","Sumibiyakitori Zocalo","炭火焼鳥 そかろ","False","False","Lunch = Friday 11:30-13:00 or when the day’s stock runs outDinner = 18:00-22:30 (L.O.)","Closed Sunday and 2nd & 4th Monday of the month","Lunch = Under ¥1,500Dinner = ¥3,500-6,000","6000","1500","2-11-20 Otowa, Bunkyo-ku, Tokyo","null","03-6902-0980","Cash only at lunch, Completely no smoking area, Counter restaurant, Reservation required, Late dining, Interesting wine list","Bib Gourmand","1","Quiet comfortable","35.71946","139.727057","https://maps.google.com/maps?q=35.71946%2C139.727057%282-11-20%20Otowa%2C%20Bunkyo-ku%2C%20Tokyo%29&ll=35.71946%2c139.727057&hl=en"
"Izakaya","Shuko Takigiya","酒肴 タキギヤ","False","False","Dinner = 17:00-23:00 L.O.22:30","Closed Sunday, Public Holidays and 1st & 3rd Saturday of the month","Dinner = ¥3,500-6,000","6000","3500","1F, Ando Bldg, 7 Arakicho, Shinjuku-ku","null","03-3351-1776","Cash only, Reservation required, Late dining, Interesting sake list","Bib Gourmand","1","Quiet comfortable","35.68943206","139.7222081","https://maps.google.com/maps?q=35.68943206%2C139.7222081%281F%2C%20Ando%20Bldg%2C%207%20Arakicho%2C%20Shinjuku-ku%29&ll=35.68943206%2c139.7222081&hl=en"
"Italian","Tacubo","タクボ","False","False","Lunch = Wednesday, Saturday & Public Holidays 12:00-15:30 L.O.13:00Dinner = 18:00-1:00 L.O.23:00","Closed Sunday except before a Public Holiday, and Public Holiday Mondays","Lunch = ¥13,000-19,000Dinner = ¥13,000-19,000","19000","13000","1F, Rangus Daikanyama, 2-13-16 Ebisunishi, Shibuya-ku, Tokyo","http://tacubo.com/","03-6455-3822","Completely no smoking area, Private room with maximum capacity 12, Counter restaurant, Reservation required, Late dining","one star","2","Comfortable","35.65076514","139.7059455","https://maps.google.com/maps?q=35.65076514%2C139.7059455%281F%2C%20Rangus%20Daikanyama%2C%202-13-16%20Ebisunishi%2C%20Shibuya-ku%2C%20Tokyo%29&ll=35.65076514%2c139.7059455&hl=en"
"Izakaya","Takemasa","竹政","False","False","Dinner = 17:30-24:00 L.O.23:00","Closed Sunday and Monday","Dinner = ¥5,000-8,000","8000","5000","3-35-7 minamiotsuka, Toshima-ku","null","03-3983-1103","Completely no smoking area, Reservation required, Late dining, Interesting wine list","Bib Gourmand","1","Quiet comfortable","35.73088366","139.7271713","https://maps.google.com/maps?q=35.73088366%2C139.7271713%283-35-7%20minamiotsuka%2C%20Toshima-ku%29&ll=35.73088366%2c139.7271713&hl=en"
"French","T'Astous","タストゥー","False","False","Lunch = Tuesday-Saturday 11:30-15:00 L.O.13:30Dinner = 18:00-23:00 L.O.22:00","Closed Sunday","Lunch = ¥2,000-5,000Dinner = ¥5,000-10,000","10000","2000","2-5-21 Minamiazabu, Minato-ku, Tokyo","http://tastous.jp/","03-6435-4722","Completely no smoking area, Reservation required, Late dining","Bib Gourmand","1","Quiet comfortable","35.64999349","139.7370014","https://maps.google.com/maps?q=35.64999349%2C139.7370014%282-5-21%20Minamiazabu%2C%20Minato-ku%2C%20Tokyo%29&ll=35.64999349%2c139.7370014&hl=en"
